time,timestamp,key,TOTAL_VOLUME,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,OPEN_PRICE,REGULAR_MARKET_LAST_PRICE,REGULAR_MARKET_TRADE_TIME,REGULAR_MARKET_TRADE_DAY,REGULAR_MARKET_NET_CHANGE,QUOTE_TIME_IN_LONG,TRADE_TIME_IN_LONG
2021-03-29 12:24:03.933567-04:00,1617035043905,TSLA,15578299,,,,,603.89,,,-14.82,1617034143769,1617034143650
2021-03-29 12:24:04.469948-04:00,1617035044435,TSLA,15578406,,,,,603.75,43744,,-14.96,1617034144319,1617034144272
2021-03-29 12:24:04.970183-04:00,1617035044941,TSLA,15581002,,,,,603.91,,,-14.8,1617034144797,1617034144605
2021-03-29 12:24:05.480422-04:00,1617035045451,TSLA,15581116,,,,,603.87,43745,,-14.84,1617034145202,1617034145273
2021-03-29 12:24:06.003478-04:00,1617035045974,TSLA,15581308,,,,,,,,,1617034145790,
2021-03-29 12:24:06.546808-04:00,1617035046517,TSLA,15583063,,,,,603.81,43746,,-14.9,1617034146293,1617034146277
2021-03-29 12:24:07.057344-04:00,1617035047034,TSLA,15583934,,,,,603.785,,,-14.925,1617034146724,1617034146526
2021-03-29 12:24:07.580898-04:00,1617035047553,TSLA,15584326,,,,,603.69,43747,,-15.02,1617034147306,1617034147036
2021-03-29 12:24:08.099363-04:00,1617035048075,TSLA,15584328,,,,,,,,,1617034147820,
2021-03-29 12:24:08.631671-04:00,1617035048593,TSLA,15584732,,,,,603.91,,,-14.8,1617034148322,1617034147926
2021-03-29 12:24:09.134416-04:00,1617035049105,TSLA,15585660,,,,,603.99,43748,,-14.72,1617034148967,1617034148528
2021-03-29 12:24:09.659450-04:00,1617035049632,TSLA,15585931,,,,,603.97,43749,,-14.74,1617034149506,1617034149421
2021-03-29 12:24:10.183856-04:00,1617035050158,TSLA,15588566,,,,,603.85,,,-14.86,1617034150026,1617034149839
2021-03-29 12:24:10.742702-04:00,1617035050713,TSLA,15588606,,,,,,,,,1617034150565,
2021-03-29 12:24:11.275196-04:00,1617035051246,TSLA,15588608,,,,,,,,,1617034151035,
2021-03-29 12:24:11.813882-04:00,1617035051788,TSLA,15589126,,,,,603.87,43751,,-14.84,1617034151522,1617034151473
2021-03-29 12:24:12.333479-04:00,1617035052304,TSLA,15589638,,,,,603.7756,,,-14.9344,,1617034151983
2021-03-29 12:24:12.853537-04:00,1617035052818,TSLA,15590620,,,,,603.78,43752,,-14.93,1617034152512,1617034152551
2021-03-29 12:24:13.369828-04:00,1617035053341,TSLA,15591242,,,,,603.86,,,-14.85,1617034153038,1617034152691
2021-03-29 12:24:13.880024-04:00,1617035053852,TSLA,15591404,,,,,,,,,1617034153820,
2021-03-29 12:24:14.386559-04:00,1617035054358,TSLA,15591566,,,,,,,,,1617034154276,
2021-03-29 12:24:14.910193-04:00,1617035054878,TSLA,15592259,,,,,603.9367,43754,,-14.7733,1617034154816,1617034154576
2021-03-29 12:24:15.425765-04:00,1617035055391,TSLA,15592541,,,,,603.74,43755,,-14.97,1617034155316,1617034155110
2021-03-29 12:24:15.952955-04:00,1617035055917,TSLA,15592973,,,,,,,,,1617034155770,
2021-03-29 12:24:16.484506-04:00,1617035056445,TSLA,15593100,,,,,603.54,,,-15.17,1617034156263,1617034155884
2021-03-29 12:24:17.006123-04:00,1617035056978,TSLA,15593279,,,,,603.67,43756,,-15.04,1617034156752,1617034156504
2021-03-29 12:24:17.526254-04:00,1617035057496,TSLA,15594828,,,,,603.58,43757,,-15.13,1617034157308,1617034157265
2021-03-29 12:24:18.050865-04:00,1617035058019,TSLA,15595012,,,,,603.6056,,,-15.1044,1617034157810,1617034157529
2021-03-29 12:24:18.568704-04:00,1617035058530,TSLA,15595263,,,,,603.91,43758,,-14.8,1617034158290,1617034158117
2021-03-29 12:24:19.067614-04:00,1617035059034,TSLA,15595285,,,,,,,,,1617034158683,
2021-03-29 12:24:19.583717-04:00,1617035059557,TSLA,15595435,,,,,603.57,43759,,-15.14,1617034159195,1617034159006
2021-03-29 12:24:20.113296-04:00,1617035060087,TSLA,15595663,,,,,603.55,,,-15.16,1617034159828,1617034159667
2021-03-29 12:24:20.685687-04:00,1617035060637,TSLA,15595709,,,,,,,,,1617034160481,
2021-03-29 12:24:21.179540-04:00,1617035061152,TSLA,15596720,,,,,603.54,43761,,-15.17,1617034160842,1617034161059
2021-03-29 12:24:21.692334-04:00,1617035061663,TSLA,15596728,,,,,,,,,1617034161548,
2021-03-29 12:24:22.227686-04:00,1617035062179,TSLA,15599100,,,,,603.51,,,-15.2,1617034162072,1617034161604
2021-03-29 12:24:22.732821-04:00,1617035062704,TSLA,15599447,,,,,,,,,1617034162568,
2021-03-29 12:24:23.239976-04:00,1617035063214,TSLA,15599668,,,,,603.48,43762,,-15.23,1617034162904,1617034162722
2021-03-29 12:24:23.785367-04:00,1617035063758,TSLA,15599882,,,,,,,,,1617034163564,
2021-03-29 12:24:24.328280-04:00,1617035064285,TSLA,15600399,,,,,603.6,43764,,-15.11,1617034164079,1617034164045
2021-03-29 12:24:24.836903-04:00,1617035064810,TSLA,15600413,,,,,,,,,1617034164579,
2021-03-29 12:24:25.383016-04:00,1617035065354,TSLA,15601119,,,,,603.53,,,-15.18,1617034165316,1617034164993
2021-03-29 12:24:25.903179-04:00,1617035065877,TSLA,15601786,,,,,603.75,43765,,-14.96,1617034165734,1617034165572
2021-03-29 12:24:26.440676-04:00,1617035066409,TSLA,15603113,,,,,603.95,,,-14.76,1617034166324,1617034165937
2021-03-29 12:24:26.976344-04:00,1617035066951,TSLA,15604898,,,,,603.7181,43766,,-14.9919,1617034166812,1617034166814
2021-03-29 12:24:27.497138-04:00,1617035067470,TSLA,15605002,,,,,603.75,43767,,-14.96,1617034167331,1617034167124
2021-03-29 12:24:28.017653-04:00,1617035067990,TSLA,15605505,,,,,603.8175,,,-14.8925,1617034167830,1617034167451
2021-03-29 12:24:28.549847-04:00,1617035068510,TSLA,15605738,,,,,603.82,43768,,-14.89,1617034168330,1617034168236
2021-03-29 12:24:29.061222-04:00,1617035069032,TSLA,15605800,,,,,,,,,1617034168788,
2021-03-29 12:24:29.609703-04:00,1617035069564,TSLA,15606348,,,,,603.8599,43769,,-14.8501,1617034169331,1617034169103
2021-03-29 12:24:30.108965-04:00,1617035070080,TSLA,15606349,,,,,,,,,1617034169497,
2021-03-29 12:24:30.628687-04:00,1617035070598,TSLA,15606469,,,,,603.9,43770,,-14.81,1617034170155,1617034170121
2021-03-29 12:24:31.134606-04:00,1617035071106,TSLA,15606492,,,,,,,,,1617034171065,
2021-03-29 12:24:31.665333-04:00,1617035071638,TSLA,15607179,,,,,603.84,43771,,-14.87,1617034171536,1617034171328
2021-03-29 12:24:32.184068-04:00,1617035072146,TSLA,15607215,,,,,,,,,1617034172068,
2021-03-29 12:24:32.716411-04:00,1617035072673,TSLA,15607216,,,,,,,,,1617034172583,
2021-03-29 12:24:33.228360-04:00,1617035073199,TSLA,15607578,,,,,603.7913,43772,,-14.9187,1617034173053,1617034172698
2021-03-29 12:24:33.756747-04:00,1617035073731,TSLA,15607604,,,,,,,,,1617034173442,
2021-03-29 12:24:34.280757-04:00,1617035074254,TSLA,15609577,,,,,603.86,43773,,-14.85,1617034174072,1617034173970
2021-03-29 12:24:34.790725-04:00,1617035074763,TSLA,15609622,,,,,,,,,1617034174567,
2021-03-29 12:24:35.339377-04:00,1617035075312,TSLA,15609788,,,,,603.92,43774,,-14.79,1617034174612,1617034174996
2021-03-29 12:24:35.855917-04:00,1617035075830,TSLA,15609994,,,,,603.87,43775,,-14.84,,1617034175323
2021-03-29 12:24:36.368762-04:00,1617035076336,TSLA,15610615,,,,,603.71,43776,,-15,1617034176065,1617034176016
2021-03-29 12:24:36.870081-04:00,1617035076843,TSLA,15610681,,,,,,,,,1617034176533,
2021-03-29 12:24:37.402610-04:00,1617035077376,TSLA,15610908,,,,,603.9,,,-14.81,1617034177324,1617034176724
2021-03-29 12:24:37.928460-04:00,1617035077904,TSLA,15611055,,,,,,,,,1617034177821,
2021-03-29 12:24:38.463480-04:00,1617035078427,TSLA,15611066,,,,,,,,,1617034178294,
2021-03-29 12:24:38.997725-04:00,1617035078968,TSLA,15611277,,,,,603.9699,43778,,-14.7401,1617034178740,1617034178811
2021-03-29 12:24:39.546389-04:00,1617035079519,TSLA,15612253,,,,,604,43779,,-14.71,1617034179271,1617034179032
2021-03-29 12:24:40.063898-04:00,1617035080024,TSLA,15614624,,,,,,,,,1617034179769,1617034179802
2021-03-29 12:24:40.580694-04:00,1617035080548,TSLA,15615013,,,,,,43780,,,1617034180284,1617034180086
2021-03-29 12:24:41.111821-04:00,1617035081084,TSLA,15615493,,,,,603.93,,,-14.78,1617034180762,1617034180450
2021-03-29 12:24:41.622618-04:00,1617035081592,TSLA,15616510,,,,,604,,,-14.71,1617034181335,1617034180970
2021-03-29 12:24:42.130330-04:00,1617035082104,TSLA,15616872,,,,,603.9429,43781,,-14.7671,1617034181656,1617034181782
2021-03-29 12:24:42.655971-04:00,1617035082629,TSLA,15617179,,,,,603.915,43782,,-14.795,1617034182566,1617034182534
2021-03-29 12:24:43.186394-04:00,1617035083149,TSLA,15617399,,,,,603.84,,,-14.87,1617034183080,1617034182944
2021-03-29 12:24:43.684252-04:00,1617035083653,TSLA,15617466,,,,,,,,,1617034183571,
2021-03-29 12:24:44.184804-04:00,1617035084156,TSLA,15617707,,,,,603.8459,43783,,-14.8641,1617034184052,1617034183841
2021-03-29 12:24:44.695768-04:00,1617035084664,TSLA,15618210,,,,,603.69,43784,,-15.02,1617034184551,1617034184247
2021-03-29 12:24:45.231410-04:00,1617035085207,TSLA,15618226,,,,,,,,,1617034184852,
2021-03-29 12:24:45.758287-04:00,1617035085731,TSLA,15618766,,,,,603.83,43785,,-14.88,1617034185546,1617034185391
2021-03-29 12:24:46.283962-04:00,1617035086258,TSLA,15618851,,,,,,,,,1617034186062,
2021-03-29 12:24:46.831054-04:00,1617035086803,TSLA,15619067,,,,,,,,,1617034186562,
2021-03-29 12:24:47.349021-04:00,1617035087321,TSLA,15619119,,,,,,,,,1617034187076,
2021-03-29 12:24:47.909084-04:00,1617035087849,TSLA,15619582,,,,,603.76,43787,,-14.95,1617034187526,1617034187317
2021-03-29 12:24:48.400644-04:00,1617035088376,TSLA,15619586,,,,,,,,,1617034188246,
2021-03-29 12:24:48.911789-04:00,1617035088886,TSLA,15619596,,,,,,,,,1617034188787,
2021-03-29 12:24:49.433105-04:00,1617035089407,TSLA,15619625,,,,,,,,,1617034189321,
2021-03-29 12:24:49.944820-04:00,1617035089914,TSLA,15619631,,,,,,,,,1617034189782,
2021-03-29 12:24:50.499337-04:00,1617035090466,TSLA,15620282,,,,,603.8175,43790,,-14.8925,1617034190258,1617034190256
2021-03-29 12:24:51.045885-04:00,1617035091017,TSLA,15620509,,,,,603.815,,,-14.895,1617034190768,1617034190374
2021-03-29 12:24:51.555635-04:00,1617035091526,TSLA,15620932,,,,,603.88,43791,,-14.83,1617034191226,1617034191209
2021-03-29 12:24:52.103299-04:00,1617035092077,TSLA,15620933,,,,,,,,,1617034191624,
2021-03-29 12:24:52.643833-04:00,1617035092606,TSLA,15621057,,,,,,,,,1617034192304,
2021-03-29 12:24:53.145654-04:00,1617035093118,TSLA,15621609,,,,,603.9402,43792,,-14.7698,1617034193081,1617034192487
2021-03-29 12:24:53.667429-04:00,1617035093638,TSLA,15621611,,,,,,,,,1617034193189,
2021-03-29 12:24:54.182880-04:00,1617035094156,TSLA,15621766,,,,,603.92,43794,,-14.79,1617034194069,1617034194092
2021-03-29 12:24:54.715031-04:00,1617035094689,TSLA,15622402,,,,,603.879,,,-14.831,1617034194535,1617034194532
2021-03-29 12:24:55.371172-04:00,1617035095346,TSLA,15622452,,,,,,,,,1617034195073,
2021-03-29 12:24:55.903131-04:00,1617035095866,TSLA,15622568,,,,,603.97,43795,,-14.74,1617034195764,1617034195176
2021-03-29 12:24:56.404466-04:00,1617035096377,TSLA,15622601,,,,,,,,,1617034196316,
2021-03-29 12:24:56.912928-04:00,1617035096884,TSLA,15622790,,,,,604,43796,,-14.71,1617034196640,1617034196589
2021-03-29 12:24:57.428078-04:00,1617035097403,TSLA,15623364,,,,,,43797,,,1617034197339,1617034197233
2021-03-29 12:24:57.977619-04:00,1617035097951,TSLA,15623645,,,,,,,,,1617034197831,
2021-03-29 12:24:58.491596-04:00,1617035098463,TSLA,15623859,,,,,,,,,1617034198164,
2021-03-29 12:24:59.022094-04:00,1617035098987,TSLA,15624226,,,,,604.27,43798,,-14.44,1617034198841,1617034198462
2021-03-29 12:24:59.565977-04:00,1617035099522,TSLA,15624432,,,,,604.055,43799,,-14.655,1617034199323,1617034199323
2021-03-29 12:25:00.107522-04:00,1617035100068,TSLA,15624483,,,,,,,,,1617034199821,
2021-03-29 12:25:00.611194-04:00,1617035100577,TSLA,15626410,,,,,604.2,43800,,-14.51,1617034200229,1617034200097
2021-03-29 12:25:01.139602-04:00,1617035101099,TSLA,15626679,,,,,604.205,,,-14.505,1617034200825,1617034200588
2021-03-29 12:25:01.645726-04:00,1617035101617,TSLA,15626681,,,,,,,,,1617034201588,
2021-03-29 12:25:02.160009-04:00,1617035102129,TSLA,15626682,,,,,,,,,1617034201944,
2021-03-29 12:25:02.697637-04:00,1617035102666,TSLA,15627313,,,,,603.9,43802,,-14.81,1617034202531,1617034202228
2021-03-29 12:25:03.225485-04:00,1617035103180,TSLA,15627377,,,,,,,,,1617034203091,
2021-03-29 12:25:03.743774-04:00,1617035103703,TSLA,15627390,,,,,,,,,1617034203580,
2021-03-29 12:25:04.261293-04:00,1617035104235,TSLA,15627596,,,,,603.9592,43803,,-14.7508,1617034204023,1617034203913
2021-03-29 12:25:04.793916-04:00,1617035104762,TSLA,15627760,,,,,,,,,1617034204530,
2021-03-29 12:25:05.338361-04:00,1617035105310,TSLA,15627764,,,,,,,,,1617034205075,
2021-03-29 12:25:05.897813-04:00,1617035105864,TSLA,15628363,,,,,604.2988,43805,,-14.4112,1617034205535,1617034205514
2021-03-29 12:25:06.408895-04:00,1617035106380,TSLA,15628451,,,,,,,,,1617034206276,
2021-03-29 12:25:06.974787-04:00,1617035106937,TSLA,15628467,,,,,,,,,1617034206834,
2021-03-29 12:25:07.503546-04:00,1617035107476,TSLA,15629090,,,,,604.235,43806,,-14.475,1617034207329,1617034206881
2021-03-29 12:25:08.025472-04:00,1617035107995,TSLA,15629342,,,,,604.35,43807,,-14.36,1617034207775,1617034207433
2021-03-29 12:25:08.544460-04:00,1617035108516,TSLA,15631585,,,,,604.47,,,-14.24,1617034208302,1617034207952
2021-03-29 12:25:09.066337-04:00,1617035109042,TSLA,15632590,,,,,,43808,,,1617034208698,1617034208698
2021-03-29 12:25:09.609271-04:00,1617035109575,TSLA,15636270,,,,,604.36,43809,,-14.35,1617034209278,1617034209176
2021-03-29 12:25:10.144194-04:00,1617035110109,TSLA,15636519,,,,,,,,,1617034209823,
2021-03-29 12:25:10.694641-04:00,1617035110662,TSLA,15637656,,,,,604.317,43810,,-14.393,1617034210592,1617034210457
2021-03-29 12:25:11.203341-04:00,1617035111174,TSLA,15637663,,,,,,,,,1617034211093,
2021-03-29 12:25:11.720674-04:00,1617035111691,TSLA,15644099,,,,,603.815,43811,,-14.895,1617034211579,1617034211598
2021-03-29 12:25:12.248983-04:00,1617035112225,TSLA,15644239,,,,,,,,,1617034211878,
2021-03-29 12:25:12.779445-04:00,1617035112752,TSLA,15644323,,,,,,,,,1617034212582,
2021-03-29 12:25:13.294373-04:00,1617035113264,TSLA,15646998,,,,,604,43812,,-14.71,1617034213053,1617034212732
2021-03-29 12:25:13.816771-04:00,1617035113786,TSLA,15647025,,,,,,,,,1617034213551,
2021-03-29 12:25:14.353649-04:00,1617035114328,TSLA,15647026,,,,,,,,,1617034214081,
2021-03-29 12:25:14.859384-04:00,1617035114834,TSLA,15647231,,,,,603.9172,43814,,-14.7928,1617034214528,1617034214130
2021-03-29 12:25:15.375940-04:00,1617035115349,TSLA,15647710,,,,,603.8315,43815,,-14.8785,1617034215087,1617034215057
2021-03-29 12:25:15.896371-04:00,1617035115865,TSLA,15647730,,,,,,,,,1617034215592,
2021-03-29 12:25:16.402553-04:00,1617035116374,TSLA,15647799,,,,,,,,,1617034216274,
2021-03-29 12:25:16.923758-04:00,1617035116895,TSLA,15647879,,,,,,,,,1617034216810,
2021-03-29 12:25:17.435868-04:00,1617035117413,TSLA,15647900,,,,,,,,,1617034217334,
2021-03-29 12:25:17.952176-04:00,1617035117927,TSLA,15648519,,,,,,,,,1617034217775,
2021-03-29 12:25:18.483465-04:00,1617035118457,TSLA,15648575,,,,,,,,,1617034218021,
2021-03-29 12:25:19.007543-04:00,1617035118981,TSLA,15648592,,,,,,,,,1617034218808,
2021-03-29 12:25:19.509519-04:00,1617035119483,TSLA,15648634,,,,,,,,,1617034219340,
2021-03-29 12:25:20.053665-04:00,1617035120027,TSLA,15648644,,,,,,,,,1617034219724,
2021-03-29 12:25:20.603223-04:00,1617035120577,TSLA,15649020,,,,,604.185,43820,,-14.525,1617034220188,1617034220254
2021-03-29 12:25:21.124234-04:00,1617035121090,TSLA,15649323,,,,,,,,,1617034220744,
2021-03-29 12:25:21.667498-04:00,1617035121629,TSLA,15649468,,,,,,,,,1617034221572,
2021-03-29 12:25:22.192354-04:00,1617035122151,TSLA,15650898,,,,,603.77,43822,,-14.94,1617034222090,1617034222013
2021-03-29 12:25:22.747034-04:00,1617035122703,TSLA,15651022,,,,,,,,,1617034222597,
2021-03-29 12:25:23.290885-04:00,1617035123247,TSLA,15651029,,,,,,,,,1617034223079,
2021-03-29 12:25:23.827917-04:00,1617035123800,TSLA,15651089,,,,,,,,,1617034223257,
2021-03-29 12:25:24.357711-04:00,1617035124321,TSLA,15651454,,,,,603.66,43823,,-15.05,1617034223962,1617034223728
2021-03-29 12:25:24.901569-04:00,1617035124869,TSLA,15652885,,,,,603.47,43824,,-15.24,1617034224572,1617034224378
2021-03-29 12:25:25.406177-04:00,1617035125374,TSLA,15652889,,,,,,,,,1617034225342,
2021-03-29 12:25:25.965888-04:00,1617035125927,TSLA,15653481,,,,,603.39,43825,,-15.32,1617034225764,1617034225657
2021-03-29 12:25:26.498884-04:00,1617035126457,TSLA,15653633,,,,,603.32,,,-15.39,1617034226293,1617034225986
2021-03-29 12:25:27.012674-04:00,1617035126978,TSLA,15654792,,,,,603.12,43826,,-15.59,1617034226833,1617034226832
2021-03-29 12:25:27.546300-04:00,1617035127498,TSLA,15655352,,,,,603.1,,,-15.61,1617034227345,1617034226942
2021-03-29 12:25:28.082856-04:00,1617035128048,TSLA,15655480,,,,,,,,,1617034227825,
2021-03-29 12:25:28.628530-04:00,1617035128593,TSLA,15655528,,,,,,,,,1617034228334,
2021-03-29 12:25:29.160554-04:00,1617035129117,TSLA,15655640,,,,,603.01,43828,,-15.7,1617034228825,1617034228561
2021-03-29 12:25:29.653261-04:00,1617035129622,TSLA,15658764,,,,,603.23,43829,,-15.48,1617034229338,1617034229338
2021-03-29 12:25:30.169710-04:00,1617035130129,TSLA,15659078,,,,,603.34,43830,,-15.37,1617034230081,1617034230010
2021-03-29 12:25:30.670324-04:00,1617035130635,TSLA,15659280,,,,,,,,,1617034230577,
2021-03-29 12:25:31.209308-04:00,1617035131177,TSLA,15660216,,,,,603.4353,,,-15.2747,1617034231091,1617034230808
2021-03-29 12:25:31.736217-04:00,1617035131709,TSLA,,,,,,,,,,1617034231587,
2021-03-29 12:25:32.285752-04:00,1617035132249,TSLA,15660494,,,,,603.435,43831,,-15.275,1617034232070,1617034231766
2021-03-29 12:25:32.785457-04:00,1617035132753,TSLA,15660502,,,,,,,,,1617034232599,
2021-03-29 12:25:33.295863-04:00,1617035133264,TSLA,15660505,,,,,,,,,1617034233011,
2021-03-29 12:25:33.839447-04:00,1617035133793,TSLA,15660722,,,,,603.54,43833,,-15.17,1617034233544,1617034233187
2021-03-29 12:25:34.382277-04:00,1617035134346,TSLA,15660923,,,,,,,,,1617034234103,1617034233993
2021-03-29 12:25:34.885152-04:00,1617035134852,TSLA,15661592,,,,,603.49,43834,,-15.22,1617034234583,1617034234189
2021-03-29 12:25:35.420865-04:00,1617035135369,TSLA,15661611,,,,,,,,,1617034235088,
2021-03-29 12:25:35.971422-04:00,1617035135895,TSLA,15661646,,,,,,,,,1617034235606,
2021-03-29 12:25:36.521707-04:00,1617035136442,TSLA,15661758,,,,,,,,,1617034236315,
2021-03-29 12:25:36.998666-04:00,1617035136958,TSLA,15661763,,,,,,,,,1617034236681,
2021-03-29 12:25:37.543260-04:00,1617035137461,TSLA,15661808,,,,,,,,,1617034237358,
2021-03-29 12:25:38.026821-04:00,1617035137965,TSLA,15662703,,,,,603.29,43837,,-15.42,1617034237849,1617034237639
2021-03-29 12:25:38.540462-04:00,1617035138514,TSLA,15662732,,,,,,,,,1617034238313,
2021-03-29 12:25:39.068355-04:00,1617035139037,TSLA,15662914,,,,,603.5695,43838,,-15.1405,1617034238854,1617034238465
2021-03-29 12:25:39.596191-04:00,1617035139557,TSLA,15662931,,,,,,,,,1617034239353,
2021-03-29 12:25:40.090390-04:00,1617035140062,TSLA,15663383,,,,,603.5518,43839,,-15.1582,1617034239790,1617034239653
2021-03-29 12:25:40.613451-04:00,1617035140584,TSLA,15663797,,,,,603.425,43840,,-15.285,1617034240181,1617034240208
2021-03-29 12:25:41.148409-04:00,1617035141108,TSLA,15663834,,,,,,,,,1617034240855,
2021-03-29 12:25:41.646081-04:00,1617035141612,TSLA,15663886,,,,,,,,,1617034241032,
2021-03-29 12:25:42.187706-04:00,1617035142151,TSLA,15663967,,,,,,,,,1617034241869,
2021-03-29 12:25:42.694766-04:00,1617035142658,TSLA,15663999,,,,,,,,,1617034242602,
2021-03-29 12:25:43.213568-04:00,1617035143180,TSLA,15664028,,,,,,,,,1617034243096,
2021-03-29 12:25:43.726127-04:00,1617035143692,TSLA,15664116,,,,,,,,,1617034243509,
2021-03-29 12:25:44.235931-04:00,1617035144209,TSLA,15664222,,,,,603.5022,43843,,-15.2078,1617034244046,1617034243876
2021-03-29 12:25:44.745950-04:00,1617035144719,TSLA,15664362,,,,,,,,,1617034244593,
2021-03-29 12:25:45.252658-04:00,1617035145227,TSLA,15664401,,,,,,,,,1617034245044,
2021-03-29 12:25:45.778050-04:00,1617035145755,TSLA,15664414,,,,,,,,,1617034245604,
2021-03-29 12:25:46.299134-04:00,1617035146266,TSLA,15664437,,,,,,,,,1617034246106,
2021-03-29 12:25:46.814430-04:00,1617035146786,TSLA,15664650,,,,,,,,,1617034246536,
2021-03-29 12:25:47.322044-04:00,1617035147293,TSLA,15664841,,,,,,,,,1617034247079,
2021-03-29 12:25:47.821070-04:00,1617035147797,TSLA,15664868,,,,,,,,,1617034247592,
2021-03-29 12:25:48.337101-04:00,1617035148309,TSLA,15664873,,,,,,,,,1617034248093,
2021-03-29 12:25:48.852682-04:00,1617035148824,TSLA,15665000,,,,,603.54,43848,,-15.17,1617034248467,1617034248519
2021-03-29 12:25:49.376082-04:00,1617035149353,TSLA,15665405,,,,,603.69,43849,,-15.02,1617034249087,1617034249083
2021-03-29 12:25:49.904989-04:00,1617035149879,TSLA,15665772,,,,,603.61,,,-15.1,1617034249593,1617034249493
2021-03-29 12:25:50.422260-04:00,1617035150398,TSLA,15665814,,,,,,,,,1617034250320,
2021-03-29 12:25:50.945964-04:00,1617035150920,TSLA,15666084,,,,,603.6,43850,,-15.11,1617034250680,1617034250422
2021-03-29 12:25:51.465827-04:00,1617035151440,TSLA,15666087,,,,,,,,,1617034251036,
2021-03-29 12:25:52.012867-04:00,1617035151987,TSLA,15666331,,,,,603.5,43851,,-15.21,1617034251862,1617034251863
2021-03-29 12:25:52.562897-04:00,1617035152530,TSLA,15666731,,,,,603.53,,,-15.18,1617034252351,1617034251880
2021-03-29 12:25:53.068863-04:00,1617035153043,TSLA,15666844,,,,,603.605,43852,,-15.105,1617034252858,1617034252688
2021-03-29 12:25:53.615641-04:00,1617035153591,TSLA,15666950,,,,,603.59,43853,,-15.12,1617034253315,1617034253266
2021-03-29 12:25:54.133333-04:00,1617035154094,TSLA,15667266,,,,,,,,,1617034253830,
2021-03-29 12:25:54.642767-04:00,1617035154617,TSLA,15667344,,,,,,,,,1617034254332,
2021-03-29 12:25:55.161242-04:00,1617035155136,TSLA,15667612,,,,,603.4429,43854,,-15.2671,1617034255088,1617034254386
2021-03-29 12:25:55.706358-04:00,1617035155683,TSLA,15667637,,,,,,,,,1617034255546,
2021-03-29 12:25:56.216757-04:00,1617035156190,TSLA,15668263,,,,,603.73,43856,,-14.98,1617034255807,1617034256113
2021-03-29 12:25:56.749681-04:00,1617035156707,TSLA,15668266,,,,,,,,,1617034256601,
2021-03-29 12:25:57.294891-04:00,1617035157259,TSLA,15674394,,,,,603.6101,,,-15.0999,1617034257044,1617034256941
2021-03-29 12:25:57.802042-04:00,1617035157775,TSLA,15674460,,,,,,,,,1617034257532,
2021-03-29 12:25:58.329261-04:00,1617035158297,TSLA,15674512,,,,,,,,,1617034258052,
2021-03-29 12:25:58.845113-04:00,1617035158817,TSLA,15674880,,,,,603.67,43858,,-15.04,1617034258595,1617034258424
2021-03-29 12:25:59.390173-04:00,1617035159352,TSLA,15675132,,,,,603.88,,,-14.83,1617034258630,1617034258723
2021-03-29 12:25:59.891719-04:00,1617035159866,TSLA,15675137,,,,,,,,,,
2021-03-29 12:26:00.426420-04:00,1617035160383,TSLA,15675294,,,,,,,,,1617034259954,
2021-03-29 12:26:00.928219-04:00,1617035160897,TSLA,15676758,,,,,603.97,43860,,-14.74,1617034260532,1617034260427
2021-03-29 12:26:01.457400-04:00,1617035161417,TSLA,15677378,,,,,603.68,43861,,-15.03,1617034261366,1617034261104
2021-03-29 12:26:01.974495-04:00,1617035161948,TSLA,15680045,,,,,603.77,,,-14.94,1617034261816,1617034261533
2021-03-29 12:26:02.499363-04:00,1617035162472,TSLA,15680082,,,,,,,,,1617034262299,
2021-03-29 12:26:03.005728-04:00,1617035162981,TSLA,15680253,,,,,603.9027,43862,,-14.8073,1617034262866,1617034262677
2021-03-29 12:26:03.525312-04:00,1617035163498,TSLA,15680269,,,,,,,,,1617034263252,
2021-03-29 12:26:04.070657-04:00,1617035164041,TSLA,15680518,,,,,603.8999,43863,,-14.8101,1617034263772,1617034263579
2021-03-29 12:26:04.586845-04:00,1617035164561,TSLA,15680540,,,,,,,,,1617034263888,
2021-03-29 12:26:05.135885-04:00,1617035165098,TSLA,15681637,,,,,603.795,43864,,-14.915,1617034264855,1617034264456
2021-03-29 12:26:05.658603-04:00,1617035165630,TSLA,15681660,,,,,,,,,1617034265288,
2021-03-29 12:26:06.181744-04:00,1617035166154,TSLA,15681695,,,,,,,,,1617034266060,
2021-03-29 12:26:06.692322-04:00,1617035166666,TSLA,15681771,,,,,,,,,1617034266603,
2021-03-29 12:26:07.198044-04:00,1617035167172,TSLA,15682485,,,,,603.6764,43866,,-15.0336,1617034267110,1617034266779
2021-03-29 12:26:07.711321-04:00,1617035167686,TSLA,15682487,,,,,,,,,1617034267577,
2021-03-29 12:26:08.233633-04:00,1617035168209,TSLA,15682488,,,,,,,,,1617034268117,
2021-03-29 12:26:08.741173-04:00,1617035168716,TSLA,15682603,,,,,603.69,43868,,-15.02,1617034268595,1617034268203
2021-03-29 12:26:09.260809-04:00,1617035169234,TSLA,15682889,,,,,603.635,,,-15.075,1617034269116,1617034268811
2021-03-29 12:26:09.761939-04:00,1617035169736,TSLA,15682911,,,,,,,,,1617034269601,
2021-03-29 12:26:10.297691-04:00,1617035170273,TSLA,15682917,,,,,,,,,1617034270026,
